store_id,week_of_year,weekly_spend,ranking_score_weekly
67823494,6,231.76,0.8253
67823494,7,635.97,0.8481
67823494,8,109.51,0.7042
65465567,1,269.16,0.8364
65465567,2,133.2,0.7461
65465567,3,320.91,0.7689
65465567,4,121.29,0.7618
65465567,5,66.93,0.6972
65465567,6,73.74,0.7728
65465567,7,407.01,0.8106
65465567,8,98.51,0.7158
80109671,1,168.79,0.6816
80109671,2,315.73,0.7194
80109671,3,213.37,0.6937
80109671,4,196.34,0.6721
80109671,5,396.11,0.6777
80109671,6,671.53,0.7934
80109671,7,358.81,0.7538
80109671,8,152.33,0.6378
76513865,1,85.85,0.7679
76513865,2,68.97,0.762
76513865,3,21.63,0.7069
76513865,4,215.25,0.7667
76513865,5,58.81,
76513865,6,14.08,0.6626
76513865,7,200.41,0.7427
76513865,8,74.53,0.6372
22109698,1,132.22,0.6274
22109698,2,26.25,0.5327
22109698,3,59.86,0.5218
22109698,4,16.58,0.5373
22109698,5,88.51,0.5941
22109698,6,107.75,0.5105
22109698,7,63.34,0.5474
22109698,8,57.64,0.5545
84344938,1,19.39,0.874
84344938,2,170.89,0.771
84344938,3,187.55,0.8183
84344938,4,105.03,0.7968
84344938,5,195.5,0.7933
84344938,6,67.6,0.8661
84344938,7,122.76,0.8205
84344938,8,216.29,0.8047
58246122,1,197.87,0.6002
58246122,2,187.28,0.6304
58246122,3,282.86,0.708
58246122,4,212.37,0.5958
58246122,5,151.67,0.5825
58246122,6,158.37,0.535
58246122,7,59.58,
58246122,8,206.19,0.6433
39077507,1,55.28,0.7384
39077507,2,89.46,0.7965
39077507,3,99.2,0.7472
39077507,4,45.36,0.7076
39077507,5,125.49,0.7279
39077507,6,81.58,0.7378
39077507,7,299.41,0.7908
39077507,8,235.31,0.7966
56280057,1,406.54,0.8093
56280057,2,529.64,0.849
56280057,3,1011.37,0.8779
56280057,4,1068.33,0.8628
56280057,5,1074.37,0.8925
56280057,6,938.58,0.8657
56280057,7,960.69,0.8441
56280057,8,687.41,0.8546
97028511,1,106.9,0.7178
97028511,2,59.46,0.7703
97028511,3,48.83,0.7684
97028511,4,81.99,
97028511,5,113.58,0.7297
97028511,6,347.43,0.7844
97028511,7,36.67,0.7067
97028511,8,165.55,0.7586
87181492,1,132.89,0.2681
87181492,2,116.67,0.3151
87181492,3,91.2,0.3631
87181492,4,24.87,0.2346
87181492,5,64.6,0.3399
87181492,6,245.51,0.3283
87181492,7,45.53,0.2364
87181492,8,44.53,0.2385
85032865,1,729.35,0.8245
85032865,2,1413.69,0.7625
85032865,3,884.33,0.7829
85032865,4,705.73,0.7991
85032865,5,564.49,0.827
85032865,6,986.73,0.8125
85032865,7,1087.41,0.7862
85032865,8,1330.94,0.8224
51651942,1,95.51,0.663
51651942,2,540.07,0.7915
51651942,3,76.09,0.6983
51651942,4,117.81,0.6847
51651942,5,108.0,0.7107
51651942,6,109.05,0.7126
51651942,7,80.95,0.6416
51651942,8,397.74,0.763
80572405,1,1389.98,0.4913
80572405,2,5712.07,0.4359
80572405,3,571.04,0.3917
80572405,4,2809.27,0.4305
80572405,5,2440.78,0.5101
80572405,6,6000.0,0.5202
80572405,7,2097.75,0.541
80572405,8,2350.25,0.4752
44658054,1,63.35,0.7313
44658054,2,102.77,0.6639
44658054,3,79.52,0.7392
44658054,4,130.92,0.8022
44658054,5,103.48,0.6992
44658054,6,28.13,0.7323
44658054,7,52.13,0.7494
44658054,8,227.47,0.7192
71754892,1,892.7,0.8595
71754892,2,98.63,0.7531
71754892,3,167.66,0.8164
71754892,4,504.07,0.6738
71754892,5,316.87,0.8262
71754892,6,424.21,0.8034
71754892,7,303.93,0.744
71754892,8,381.06,0.8041
67560693,1,638.29,0.7557
67560693,2,826.97,0.7721
67560693,3,158.77,0.6438
67560693,4,440.64,0.7233
67560693,5,178.43,0.6869
67560693,6,644.13,0.731
67560693,7,220.97,0.6754
67560693,8,198.33,0.7164
32481883,1,439.1,0.7703
32481883,2,400.97,0.7469
32481883,3,145.28,0.7236
32481883,4,220.69,0.7511
32481883,5,104.54,0.6704
32481883,6,323.07,0.7114
32481883,7,208.21,0.6964
32481883,8,164.06,0.6987
33981698,1,104.51,0.7357
33981698,2,115.81,0.7882
33981698,3,238.69,0.7806
33981698,4,75.39,0.6828
33981698,5,446.61,0.7775
33981698,6,133.32,0.7391
33981698,7,101.12,0.6794
33981698,8,74.33,0.6932
15501982,1,313.62,0.3189
15501982,2,94.13,0.2955
15501982,3,204.25,0.2929
15501982,4,237.8,0.2601
15501982,5,283.3,0.3025
15501982,6,128.25,0.2568
15501982,7,59.56,0.2202
15501982,8,80.59,0.3015
22579156,1,39.11,0.4602
22579156,2,83.33,0.5033
22579156,3,98.41,0.5633
22579156,4,241.04,0.64
22579156,5,37.22,0.4469
22579156,6,168.5,0.5072
22579156,7,187.25,0.544
22579156,8,298.7,0.6179
49025678,1,453.26,0.7365
49025678,2,485.79,0.6984
49025678,3,1542.01,0.8663
49025678,4,473.39,0.7787
49025678,5,393.25,0.6463
49025678,6,1140.23,0.7855
49025678,7,521.62,0.7495
49025678,8,761.08,0.811
53008954,1,563.59,0.5405
53008954,2,477.31,0.4988
53008954,3,1088.21,0.5776
53008954,4,314.73,0.4637
53008954,5,245.25,0.4962
53008954,6,279.56,0.5485
53008954,7,456.87,0.5209
53008954,8,361.43,0.5796
24860865,1,248.37,0.823
24860865,2,708.9,0.8709
24860865,3,263.05,0.8761
24860865,4,291.79,0.8902
24860865,5,734.54,0.8033
24860865,6,369.15,0.821
24860865,7,577.68,0.8404
24860865,8,247.28,0.7857
47520042,1,462.19,0.8154
47520042,2,457.55,0.7866
47520042,3,432.47,0.8931
47520042,4,823.35,0.8061
47520042,5,273.07,0.6423
47520042,6,768.6,0.8401
47520042,7,269.46,0.7238
47520042,8,181.09,0.8117
64375976,1,350.28,0.8089
64375976,2,418.88,0.831
64375976,3,382.95,0.7462
64375976,4,100.17,0.7214
64375976,5,450.75,0.863
64375976,6,200.82,0.7367
64375976,7,62.71,
64375976,8,156.27,0.841
30931294,1,506.92,0.8491
30931294,2,66.13,0.7497
30931294,3,213.01,0.7701
30931294,4,222.43,0.8013
30931294,5,190.1,0.7612
30931294,6,60.11,0.7198
30931294,7,144.66,0.6755
30931294,8,144.02,0.7519
40441320,1,65.01,0.8173
40441320,2,283.02,0.846
40441320,3,158.29,0.8281
40441320,4,23.88,0.8512
40441320,5,52.62,0.8068
40441320,6,40.71,0.8224
40441320,7,161.31,0.8602
40441320,8,226.33,0.8896
43076062,1,19.87,0.565
43076062,2,65.09,0.634
43076062,3,31.41,0.6352
43076062,4,55.35,0.5877
43076062,5,19.05,0.6244
43076062,6,94.09,0.6529
43076062,7,25.8,0.5389
43076062,8,80.18,0.629
55454849,1,30.0,0.6735
55454849,2,48.99,0.7321
55454849,3,41.71,0.7441
55454849,4,77.95,0.8174
55454849,5,30.22,0.7282
55454849,6,102.45,0.6983
55454849,7,97.34,0.7694
55454849,8,97.42,0.7955
42975320,1,22.38,0.7621
42975320,2,70.01,0.7491
42975320,3,86.26,0.6586
42975320,4,64.91,0.7576
42975320,5,25.22,0.7898
42975320,6,43.97,0.612
42975320,7,49.58,0.6794
42975320,8,82.52,0.7458
76325014,1,386.02,0.8385
76325014,2,84.87,0.7326
76325014,3,203.43,0.7598
76325014,4,116.97,0.7421
76325014,5,72.71,0.6285
76325014,6,169.82,0.6734
76325014,7,76.24,0.6498
76325014,8,49.79,
39474600,1,168.8,0.7209
39474600,2,130.37,0.781
39474600,3,193.03,0.8058
39474600,4,373.91,0.7932
39474600,5,59.9,0.7062
39474600,6,187.39,0.7331
39474600,7,100.6,0.7503
39474600,8,969.13,0.8408
49050707,1,102.47,0.5117
49050707,2,424.54,0.5674
49050707,3,581.89,0.5389
49050707,4,197.52,0.5477
49050707,5,362.74,0.4121
49050707,6,323.13,0.4689
49050707,7,431.05,0.5343
49050707,8,77.56,0.4566
44151766,1,364.82,0.6616
44151766,2,761.68,0.7369
44151766,3,292.37,0.663
44151766,4,1237.6,
44151766,5,329.37,0.6327
44151766,6,340.22,0.6167
44151766,7,1176.75,0.7313
44151766,8,610.23,0.6846
26462421,1,61.22,0.638
26462421,2,100.71,0.6812
26462421,3,35.61,0.7031
26462421,4,140.53,0.739
26462421,5,80.71,0.6525
26462421,6,109.31,0.6403
26462421,7,75.29,0.6448
26462421,8,26.77,0.6425
71716900,1,141.77,0.7486
71716900,2,379.56,0.775
71716900,3,133.37,0.706
71716900,4,96.76,0.6927
71716900,5,146.08,0.7463
71716900,6,204.41,0.7044
71716900,7,384.93,0.8163
71716900,8,92.4,0.7557
31190154,1,287.15,0.5755
31190154,2,312.6,0.5926
31190154,3,359.04,0.5648
31190154,4,85.19,0.5152
31190154,5,249.34,0.5682
31190154,6,434.75,0.5641
31190154,7,618.09,0.6246
31190154,8,353.56,0.5644
36718882,1,632.09,0.8333
36718882,2,449.61,0.8347
36718882,3,688.32,0.8367
36718882,4,718.13,0.8488
36718882,5,445.71,0.733
36718882,6,1353.11,0.8408
36718882,7,1750.83,0.9208
36718882,8,903.17,0.8896
81347675,1,667.66,0.7289
81347675,2,50.76,0.5608
81347675,3,716.55,0.7682
81347675,4,168.9,0.6174
81347675,5,443.85,0.6817
81347675,6,1301.69,0.7861
81347675,7,453.0,0.714
81347675,8,149.81,0.5793
95397212,1,627.59,0.7463
95397212,2,197.24,0.6488
95397212,3,688.5,0.7439
95397212,4,722.24,0.7326
95397212,5,388.79,0.6596
95397212,6,422.44,
95397212,7,1033.28,0.7504
95397212,8,2146.01,
70375883,1,442.77,0.7285
70375883,2,211.8,0.7952
70375883,3,282.32,0.8352
70375883,4,234.98,0.8093
70375883,5,493.77,0.8287
70375883,6,253.83,0.8151
70375883,7,814.89,0.8286
70375883,8,176.86,0.7171
92471320,1,53.1,0.6224
92471320,2,50.13,0.642
92471320,3,49.71,0.5884
92471320,4,107.13,0.6938
92471320,5,35.03,0.6144
92471320,6,20.85,0.5338
92471320,7,49.06,0.6554
92471320,8,43.36,0.5823
86877156,1,254.54,0.5701
86877156,2,903.6,0.7274
86877156,3,267.52,0.5899
86877156,4,330.74,0.6657
86877156,5,732.69,0.6706
86877156,6,508.19,0.6739
86877156,7,468.15,0.6434
86877156,8,220.03,0.6212
53281938,1,1497.71,0.8413
53281938,2,504.96,0.7009
53281938,3,189.93,0.7958
53281938,4,264.62,
53281938,5,231.01,0.7824
53281938,6,400.88,0.8552
53281938,7,364.53,0.828
53281938,8,614.73,0.8539
79326115,1,484.74,0.4736
79326115,2,426.12,0.5366
79326115,3,596.6,0.5317
79326115,4,1039.95,0.6054
79326115,5,272.33,0.4694
79326115,6,1735.23,0.6582
79326115,7,979.3,0.5496
79326115,8,316.59,0.477
39552508,1,251.6,0.7702
39552508,2,222.36,0.7555
39552508,3,250.64,0.8238
39552508,4,105.36,0.7668
39552508,5,690.9,0.8269
39552508,6,199.77,0.7986
39552508,7,148.59,0.7568
39552508,8,143.31,0.6843
51444734,1,93.22,0.7674
51444734,2,437.45,0.8678
51444734,3,225.2,0.823
51444734,4,274.65,0.7727
51444734,5,60.65,0.8144
51444734,6,107.15,0.8104
51444734,7,300.4,0.7458
51444734,8,259.56,0.8565
58189130,1,635.12,0.5557
58189130,2,945.97,0.6185
58189130,3,1933.14,0.7014
58189130,4,295.04,0.5345
58189130,5,788.92,0.5925
58189130,6,1041.99,0.6605
58189130,7,1673.44,0.6246
58189130,8,853.18,0.5874
96444370,1,54.45,0.9164
96444370,2,19.21,0.8643
96444370,3,56.36,0.8742
96444370,4,31.27,0.8024
96444370,5,23.86,0.8982
96444370,6,30.86,0.8362
96444370,7,229.6,0.8337
96444370,8,73.03,0.8947
86370443,1,239.9,0.7584
86370443,2,693.88,0.8959
86370443,3,347.5,0.7907
86370443,4,748.81,0.8706
86370443,5,887.07,0.8453
86370443,6,403.4,0.8113
86370443,7,1294.99,0.8829
86370443,8,561.86,0.8076
54032766,1,1294.02,0.8737
54032766,2,1193.53,0.8402
54032766,3,441.44,0.7204
54032766,4,2641.16,0.8388
54032766,5,1338.65,0.7714
54032766,6,650.83,0.8595
54032766,7,3627.61,0.8058
54032766,8,1811.12,0.8416
68732859,1,725.29,0.5278
68732859,2,487.48,0.534
68732859,3,215.25,0.5227
68732859,4,262.8,0.4636
68732859,5,533.49,0.5592
68732859,6,475.36,0.3379
68732859,7,289.72,0.4744
68732859,8,212.75,0.4827
28212084,1,466.86,0.7202
28212084,2,795.73,0.809
28212084,3,427.56,0.7364
28212084,4,637.58,0.7873
28212084,5,279.26,0.7021
28212084,6,336.49,0.7465
28212084,7,613.37,0.7269
28212084,8,1367.05,0.7739
82395263,1,263.03,0.8412
82395263,2,487.42,0.8092
82395263,3,347.79,0.7837
82395263,4,339.02,0.7891
82395263,5,253.8,0.7842
82395263,6,533.31,0.7972
82395263,7,140.74,0.7558
82395263,8,584.38,0.8565
59773415,1,1068.5,0.9036
59773415,2,2194.33,0.9509
59773415,3,122.61,0.663
59773415,4,382.58,0.8223
59773415,5,365.92,0.8203
59773415,6,322.49,0.7666
59773415,7,270.12,0.7721
59773415,8,665.16,0.8386
57945004,1,273.41,0.7856
57945004,2,390.02,0.7699
57945004,3,90.17,0.7844
57945004,4,245.46,0.7491
57945004,5,451.99,0.8629
57945004,6,125.49,0.8214
57945004,7,40.12,0.7981
57945004,8,108.07,0.8075
78965516,1,102.35,0.4828
78965516,2,93.12,0.5925
78965516,3,99.76,0.6031
78965516,4,83.28,0.565
78965516,5,37.2,0.4665
78965516,6,75.53,0.5538
78965516,7,120.71,0.4213
78965516,8,45.67,0.4467
66962585,1,897.59,0.8364
66962585,2,372.39,0.8679
66962585,3,255.26,0.8554
66962585,4,677.63,0.8306
66962585,5,688.8,0.8416
66962585,6,734.94,0.7768
66962585,7,793.05,0.8752
66962585,8,655.29,0.8631
16522037,1,391.95,0.7217
16522037,2,104.13,0.6599
16522037,3,75.91,0.6247
16522037,4,171.06,0.6273
16522037,5,245.57,0.6372
16522037,6,306.34,0.6829
16522037,7,147.01,0.6797
16522037,8,250.86,0.6956
35934004,1,1990.43,0.8688
35934004,2,658.04,0.7262
35934004,3,916.29,0.8305
35934004,4,1008.57,0.7011
35934004,5,1410.26,0.8515
35934004,6,658.65,0.7857
35934004,7,1204.92,0.8007
35934004,8,1830.48,0.8206
25904706,1,207.33,0.8527
25904706,2,279.73,0.9174
25904706,3,516.66,0.9052
25904706,4,76.25,0.8252
25904706,5,255.79,0.8741
25904706,6,166.1,0.9227
25904706,7,245.96,0.8914
25904706,8,436.36,0.8829
76140383,1,1178.81,0.8313
76140383,2,1176.93,0.878
76140383,3,3658.68,0.8723
76140383,4,1238.9,0.8732
76140383,5,2747.92,0.899
76140383,6,2088.93,0.8772
76140383,7,2640.31,0.8626
76140383,8,1977.93,0.8462
13163245,1,600.75,0.8682
13163245,2,564.88,0.8396
13163245,3,1004.4,0.8982
13163245,4,903.18,0.899
13163245,5,337.55,0.8043
13163245,6,605.97,0.8058
13163245,7,176.06,0.7035
13163245,8,341.41,0.7883
28216413,1,79.16,0.4596
28216413,2,154.9,0.5715
28216413,3,96.64,0.4396
28216413,4,109.37,0.4651
28216413,5,61.45,
28216413,6,53.12,0.431
28216413,7,121.15,0.482
28216413,8,235.32,0.5255
63770052,1,282.91,0.758
63770052,2,238.35,0.7611
63770052,3,65.34,0.6949
63770052,4,978.11,0.8802
63770052,5,270.28,0.7925
63770052,6,96.98,0.7408
63770052,7,792.0,0.8525
63770052,8,109.11,0.7269
